action_count,bot_fingerprint_score,click_intervals_count,click_timestamps_count,click_timestamps_max,click_timestamps_mean,click_timestamps_min,cursorAngleVariance,cursor_acceleration_count,cursor_acceleration_max,cursor_acceleration_mean,cursor_acceleration_std,cursor_curvature_count,cursor_curvature_max,cursor_curvature_mean,cursor_curvature_min,cursor_curvature_std,cursor_movement_entropy,cursor_movements_count,cursor_movements_mean_distance,cursor_movements_total_distance,cursor_speeds_count,cursor_speeds_max,cursor_speeds_mean,cursor_speeds_min,cursor_speeds_std,hesitation_count,hesitation_mean,hesitation_min,idle_time,is_automated_browser,key_hold_times_count,key_press_times_count,keyboard_patterns_count,keyboard_patterns_max,keyboard_patterns_mean,keyboard_patterns_min,label,micropause_count,micropause_min,mouseJitter_count,mouse_angle_entropy,mouse_movement_debug_currentSpeed,mouse_movement_debug_distance,mouse_movement_debug_dx,mouse_movement_debug_dy,mouse_num_pauses,paste_detected,scroll_changes,scroll_speed_mean,scroll_speed_std,scroll_speeds_count,scroll_speeds_mean,scroll_speeds_std,speed_calculation_debug_filteredSpeed,speed_calculation_debug_latestSpeed,speed_calculation_debug_rawSpeed,typing_interval_entropy
11,0.4,0,1,1750655206499.0,1750655206499.0,1750655206499.0,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,False,15,10,11,1750655209623.0,1750655208093.3635,1750655206689.0,0,0,0.0,0,,0.0,0.0,0,0,,False,5,33.91219246015578,3.2063485449439146,5,33.91219246015578,3.2063485449439146,0.0,0.0,0.0,1.5238024865616444
11,0.4,0,1,1750655206499.0,1750655206499.0,1750655206499.0,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,False,15,10,11,1750655209623.0,1750655208093.3635,1750655206689.0,0,0,0.0,0,,0.0,0.0,0,0,,False,5,33.91219246015578,3.2063485449439146,5,33.91219246015578,3.2063485449439146,0.0,0.0,0.0,1.5238024865616444
120,0.5,0,0,0.0,0.0,0.0,,14,11.26703674786911,3.70486343928154,3.678708758816636,2,2.37163615521064,1.8506017849212797,1.3295674146319196,0.5210343702893602,2.2025210748201953,12,18.753209056044966,206.28529961649463,14,620.3852010518167,244.79380404912453,18.417064581051815,205.0336689541971,0,0.0,0.0,0,False,10,9,10,1750655394616.0,1750655392680.0,1750655391410.0,1,0,0.0,0,1.0889218971907157,42.51644516920437,16.0,16,0,3.0,False,2179,701.208146067881,213.32408637384833,16,701.208146067881,213.32408637384833,42.51644516920437,42.51644516920437,42.51644516920437,1.2242814126201458
7,0.5,0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,False,7,6,7,1750655422300.0,1750655421673.2856,1750655421016.0,0,0,0.0,0,,0.0,0.0,0,0,,False,0,,,0,0.0,0.0,0.0,0.0,0.0,1.6096078773248053
90,0.5,0,1,1750655459410.0,1750655459410.0,1750655459410.0,,11,9.53384631356274,4.35104391979038,3.565360559498129,1,0.17354488535998616,0.17354488535998616,0.17354488535998616,0.0,2.1873223188492537,7,16.571533008087126,99.42919804852276,11,493.01829039227295,280.4703720053401,18.689225759619436,184.9364230169058,0,0.0,0.0,0,False,18,18,19,1750655474190.0,1750655462856.9473,1750655459933.0,1,0,0.0,0,1.3321817117916626,20.81602102835937,9.219544457292887,2,9,1.0,False,7752,375.43063919007403,86.55537227925504,16,375.43063919007403,86.55537227925504,20.81602102835937,20.81602102835937,20.81602102835937,0.282895114033195
218,0.5,1,2,1750827454581.0,1750827451629.5,1750827448678.0,,24,20.147989482793687,4.0632909275474995,4.782866887329739,3,1.4908716949122223,0.7972559754738029,0.33204860127296515,0.4998970025372175,2.133892358645553,19,19.482960814189422,350.6932946554096,24,1059.9601905084487,256.0578445548943,17.50056425602178,263.80809214737803,0,0.0,0.0,0,False,12,11,12,1750827452797.0,1750827450648.1667,1750827449353.0,1,0,0.0,0,1.118579889289296,45.81812090823413,14.0,0,-14,1.0,False,0,,,0,0.0,0.0,45.81812090823413,45.81812090823413,45.81812090823413,1.4761131036600719
35,0.1,0,1,1750832852605.0,1750832852605.0,1750832852605.0,,7,11.278694052407033,5.583651408327613,3.366396306904441,1,0.5364058771553636,0.5364058771553636,0.5364058771553636,0.0,2.2008276490345495,8,18.087411095627896,126.61187766939527,7,582.9545278651584,349.21834380269655,191.4139714389472,122.76764382134516,0,0.0,0.0,0,True,10,9,10,1750832857889.0,1750832856594.0,1750832855294.0,1,0,0.0,0,1.791762886937809,582.9545278651584,30.0,18,24,1.0,False,0,,,0,0.0,0.0,582.9545278651584,582.9545278651584,582.9545278651584,1.5603536912286518
13,0.4,0,1,1750834281059.0,1750834281059.0,1750834281059.0,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,False,15,10,11,1750834284088.0,1750834282720.2727,1750834281272.0,0,0,0.0,0,,0.0,0.0,0,0,,False,6,104.47394867452853,11.335644278624596,6,104.47394867452853,11.335644278624596,0.0,0.0,0.0,1.6776070622004977
13,0.4,0,1,1750834281059.0,1750834281059.0,1750834281059.0,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,False,15,10,11,1750834284088.0,1750834282720.2727,1750834281272.0,0,0,0.0,0,,0.0,0.0,0,0,,False,6,104.47394867452853,11.335644278624596,6,104.47394867452853,11.335644278624596,0.0,0.0,0.0,1.6776070622004977
191,0.5,1,2,1750834359695.0,1750834356433.5,1750834353172.0,,24,17.43922744154923,5.654141511349955,5.681692385991932,3,1.31664473182561,0.9150932066531158,0.4725826964220668,0.3458018784845481,2.1795119472741935,18,20.08365700776316,341.42216913197376,24,923.9107574898168,335.11642041742726,15.539334946504193,289.4910563754002,0,0.0,0.0,0,False,19,18,19,1750834357663.0,1750834355874.3157,1750834353864.0,1,0,0.0,0,1.0337449849620812,46.68029674388107,36.49657518178932,6,-36,2.0,False,0,,,0,0.0,0.0,46.68029674388107,46.68029674388107,46.68029674388107,1.0597329514410179
217,0.5,1,2,1750834520760.0,1750834520102.0,1750834519444.0,,30,17.684330362980376,5.299418697170872,4.848899295347639,4,2.331017273876563,1.2588046461445037,0.3073281062989505,0.7860935847961967,1.9862183898307657,23,18.287270571960075,402.3199525831217,30,982.7637806293794,359.28642841408754,21.940822469916462,313.9460510807747,0,0.0,0.0,0,False,1,0,0,0.0,0.0,0.0,1,0,0.0,0,1.0075328768098517,89.12756613394562,9.0,0,-9,1.0,True,0,,,0,0.0,0.0,89.12756613394562,89.12756613394562,89.12756613394562,
10,0.5,0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,False,13,9,10,1750835487572.0,1750835486571.9,1750835485588.0,0,0,0.0,0,,0.0,0.0,0,0,,False,5,50.042018758349265,9.399530254630674,5,50.042018758349265,9.399530254630674,0.0,0.0,0.0,1.213441340439496
13,0.5,0,1,1750835644157.0,1750835644157.0,1750835644157.0,,1,0.1,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,2,109.0,109.0,1,36.60056525053055,36.60056525053055,36.60056525053055,0.0,0,0.0,0.0,0,False,11,10,11,1750835646453.0,1750835645307.2727,1750835644195.0,0,0,0.0,0,,36.60056525053055,109.0,109,0,,False,16,86.21009410103674,67.67768123593248,16,86.21009410103674,67.67768123593248,36.60056525053055,36.60056525053055,36.60056525053055,1.4276521735395378
13,0.5,0,1,1750836401821.0,1750836401821.0,1750836401821.0,,1,0.1,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,2,109.0,109.0,1,41.51535553638678,41.51535553638678,41.51535553638678,0.0,0,0.0,0.0,0,False,11,10,11,1750836403776.0,1750836402811.818,1750836401854.0,0,0,0.0,0,,41.51535553638678,109.0,109,0,,False,16,87.56442427288387,79.5066246724277,16,87.56442427288387,79.5066246724277,41.51535553638678,41.51535553638678,41.51535553638678,1.6775479323003104
232,0.5,0,1,1750836587441.0,1750836587441.0,1750836587441.0,,13,27.745299693650804,7.622784593447961,7.26735109767037,3,1.3523063287512858,0.8031609274928173,0.35295061217214013,0.41393966990935044,2.106577333232116,19,50.36897291858601,906.6415125345482,13,1415.110284376191,467.31822189114496,93.30671215044099,365.2817298555142,0,0.0,0.0,0,False,19,18,19,1750836584899.0,1750836582572.158,1750836580373.0,1,0,0.0,0,1.3346314847686855,164.5584304199384,8.246211251235321,2,-8,1.0,False,2473,395.89051204521695,114.339180803367,16,395.89051204521695,114.339180803367,164.5584304199384,164.5584304199384,164.5584304199384,1.4037096578880375
16,0.0,0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,True,16,15,16,1750836667773.0,1750836666452.875,1750836665085.0,0,0,0.0,0,,0.0,0.0,0,0,,False,0,,,0,0.0,0.0,0.0,0.0,0.0,1.4754494410280619
129,0.5,1,2,1750836684154.0,1750836679980.0,1750836675806.0,,12,19.03226344561056,5.358047694584598,6.033813785896246,3,0.7291492731833094,0.49768126908312066,0.31700958729549683,0.17204646647788244,2.0097598512646506,16,39.867093019372945,598.0063952905941,12,952.257133407833,329.58916004361726,18.69848082164446,304.5995370401988,0,0.0,0.0,0,False,13,12,13,1750836687558.0,1750836678951.923,1750836676351.0,1,0,0.0,0,1.4003624670188564,682.472367357423,38.62641583165593,36,-14,1.0,False,2540,1024.3321330799176,412.9635083242831,16,1024.3321330799176,412.9635083242831,682.472367357423,682.472367357423,682.472367357423,0.6619076080166579
56,0.1,0,1,1750836712875.0,1750836712875.0,1750836712875.0,,12,6.763115291849945,3.7486918324164997,1.6604725400663312,2,0.4506870000424311,0.3468527691681953,0.2430185382939595,0.10383423087423581,2.134356682630404,13,15.453314719099742,185.4397766291969,12,530.1473790717389,264.56460857336555,164.96377689955344,103.42396256245082,0,0.0,0.0,0,True,10,9,10,1750836716209.0,1750836715142.9,1750836714034.0,1,0,0.0,0,1.8937887878030306,236.39851144654713,16.1245154965971,2,16,1.0,False,0,,,0,0.0,0.0,236.39851144654713,236.39851144654713,236.39851144654713,1.321336316696085
58,0.5,0,1,1750836840788.0,1750836840788.0,1750836840788.0,,7,8.504236155759513,2.8671204566277333,3.3747306656030744,1,0.4389042286065421,0.4389042286065421,0.4389042286065421,0.0,2.1660849392498287,7,16.362189270174834,98.17313562104901,7,434.9272499544856,230.8134859467755,48.9445600781322,135.33590389767826,0,0.0,0.0,0,False,12,12,13,1750836851284.0,1750836843587.0,1750836841424.0,1,0,0.0,0,1.332182114345554,48.9445600781322,11.704699910719626,4,11,0.0,False,2513,752.8413866593754,203.2732966838565,16,752.8413866593754,203.2732966838565,48.9445600781322,48.9445600781322,48.9445600781322,0.7920088623947307
50,0.5,0,0,0.0,0.0,0.0,,8,3.4772150768244123,1.0738119737639449,1.078873421856003,1,0.3746440200868079,0.3746440200868079,0.3746440200868079,0.0,2.1535324566542537,6,19.978737018861136,99.89368509430568,8,1306.7699689753656,228.83511635938655,25.6594739835028,411.155670625069,0,0.0,0.0,0,False,13,12,13,1750836890390.0,1750836883100.6155,1750836880827.0,1,0,0.0,0,1.3862975233242638,26.759130108516988,7.615773105863909,3,7,1.0,False,2079,1559.9379946088136,449.5097023321455,16,1559.9379946088136,449.5097023321455,26.759130108516988,26.759130108516988,26.759130108516988,0.9145950521389624
10,0.5,0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,False,8,7,8,1750837509071.0,1750837508628.375,1750837508175.0,0,0,0.0,0,,0.0,0.0,0,0,,False,0,,,0,0.0,0.0,0.0,0.0,0.0,1.3297998334831351
13,0.5,0,1,1750837589104.0,1750837589104.0,1750837589104.0,,1,0.1,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,2,109.0,109.0,1,35.7439823156577,35.7439823156577,35.7439823156577,0.0,0,0.0,0.0,0,False,11,10,11,1750837591382.0,1750837590191.5454,1750837589144.0,0,0,0.0,0,,35.7439823156577,109.0,109,0,,False,16,154.93081028971847,217.9050899694865,16,154.93081028971847,217.9050899694865,35.7439823156577,35.7439823156577,35.7439823156577,1.8893573203144929
58,0.5,2,3,1750838127491.0,1750838127016.0,1750838126774.0,,15,9.408983920562902,3.381524568421462,3.1959511787349277,2,1.9485094460395365,1.0665735477524152,0.18463764946529393,0.8819358982871213,2.1028657720503716,14,14.838271835970728,192.89753386761947,15,583.4570030749,217.70130525791,19.713196549375013,167.33523342532362,0,0.0,0.0,0,False,11,11,12,1750838130249.0,1750838128442.4167,1750838127011.0,1,0,0.0,0,0.566111841478953,131.67667812141937,6.708203932499369,-3,-6,0.0,False,38,367.4211304349237,195.71416849268718,16,367.4211304349237,195.71416849268718,131.67667812141937,131.67667812141937,131.67667812141937,1.2816145599889746
213,0.5,2,3,1750838186844.0,1750838184344.0,1750838179877.0,,20,22.989170283993634,5.476988486212584,5.8582103131364285,4,1.9979523023770047,1.2043381815213519,0.6023495182917624,0.6170498429317903,1.9276949965815067,21,18.30981376310279,366.19627526205585,20,1279.9292309431278,329.7422787688527,12.263114267803225,315.80862709165314,0,0.0,0.0,0,False,15,14,15,1750838184927.0,1750838182880.2,1750838180672.0,1,0,0.0,0,1.329632583852162,55.667598010119576,7.0,0,-7,2.0,False,0,,,0,0.0,0.0,55.667598010119576,55.667598010119576,55.667598010119576,1.6750034512928154
16,0.0,0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,True,16,15,16,1750838214448.0,1750838213095.375,1750838211721.0,0,0,0.0,0,,0.0,0.0,0,0,,False,0,,,0,0.0,0.0,0.0,0.0,0.0,1.2158440525725682
224,0.5,1,2,1750838250855.0,1750838247476.0,1750838244097.0,,22,21.111243379284755,4.456110353972252,5.157145546761298,3,2.0816573887435874,1.4608692374060803,0.415136877318091,0.7437543676794575,1.977372694865616,19,20.912578086729653,376.4264055611338,22,1131.0702202887073,255.20410911598,14.355832304500545,263.37780491460376,0,0.0,0.0,0,False,13,11,12,1750838249012.0,1750838246905.75,1750838244956.0,1,0,0.0,0,1.2033675256548837,15.77200060172373,11.045361017187261,1,-11,1.0,False,0,,,0,0.0,0.0,15.77200060172373,15.77200060172373,15.77200060172373,1.612824624809449
28,0.5,0,0,0.0,0.0,0.0,,2,21.48441487751685,10.792207438758426,10.692207438758427,0,0.0,0.0,0.0,0.0,2.2538575896013517,3,57.63133242912028,115.26266485824056,2,1166.5291241914538,1131.1671414724065,1095.8051587533594,35.361982719047205,0,0.0,0.0,0,False,9,8,9,1750838273428.0,1750838262600.2222,1750838260352.0,0,0,0.0,0,1.4783068796350778e-05,1095.8051587533594,56.568542494923804,40,40,0.0,False,15022,1243.0394016058515,540.4011576877975,16,1243.0394016058515,540.4011576877975,1095.8051587533594,1095.8051587533594,1095.8051587533594,0.8477794150380795
127,0.5,1,2,1750838288823.0,1750838284663.5,1750838280504.0,,12,12.782722221832834,5.0322401573455595,3.8585973593635705,2,3.301854121633363,3.1664845433903492,3.031114965147336,0.13536957824301354,2.2025210748201953,12,17.375266351429264,191.1279298657219,12,697.1740956292468,314.9861098851207,38.95033709983107,192.2128919076143,0,0.0,0.0,0,False,10,10,11,1750838293028.0,1750838285492.818,1750838283045.0,1,0,0.0,0,1.3592765104834121,120.98945226860539,8.602325267042627,5,-7,1.0,False,1969,827.3921557164789,192.99456844779544,16,827.3921557164789,192.99456844779544,120.98945226860539,120.98945226860539,120.98945226860539,1.0318140618486789
104,0.1,0,1,1750838357248.0,1750838357248.0,1750838357248.0,,28,5.749495734599267,2.10967781877569,1.273217081213053,4,0.7700872572327114,0.4837089972655062,0.2623133534548285,0.18306586506429856,1.335938748136563,24,124.48920788297306,2863.2517813083805,28,296.0313787566449,122.19307614897626,53.94964605710961,65.6389395938008,0,0.0,0.0,0,True,10,9,10,1750838361820.0,1750838360609.3,1750838359324.0,1,0,0.0,0,0.8789111891237886,53.94964605710961,10.0,8,-6,1.0,False,0,,,0,0.0,0.0,53.94964605710961,53.94964605710961,53.94964605710961,1.3868079469573817
10,0.5,0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,False,8,7,8,1750838380563.0,1750838380056.0,1750838379548.0,0,0,0.0,0,,0.0,0.0,0,0,,False,0,,,0,0.0,0.0,0.0,0.0,0.0,1.5608422211038762
81,0.5,0,1,1750838395135.0,1750838395135.0,1750838395135.0,,8,9.14075289801761,2.5991722119323115,2.6473460024570343,1,0.46532879230142066,0.46532879230142066,0.46532879230142066,0.0,1.979596215361333,9,12.942531801710217,103.54025441368174,8,750.4224613129559,232.5720664902596,22.02524916384852,232.74315566787013,0,0.0,0.0,0,False,14,14,15,1750838406081.0,1750838398145.8667,1750838395677.0,1,0,0.0,0,1.1537442330648218,22.02524916384852,8.246211251235321,2,8,0.0,False,1887,1480.0770039919357,294.5158800975447,16,1480.0770039919357,294.5158800975447,22.02524916384852,22.02524916384852,22.02524916384852,0.7205777984309714
13,0.5,0,1,1750838467732.0,1750838467732.0,1750838467732.0,,1,0.1,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,2,109.0,109.0,1,39.03600225608568,39.03600225608568,39.03600225608568,0.0,0,0.0,0.0,0,False,11,10,11,1750838469907.0,1750838468783.0,1750838467762.0,0,0,0.0,0,,39.03600225608568,109.0,109,0,,False,16,114.22332849187202,130.9860126577551,16,114.22332849187202,130.9860126577551,39.03600225608568,39.03600225608568,39.03600225608568,1.8894139386518822
135,0.5,0,1,1750838499217.0,1750838499217.0,1750838499217.0,,15,7.38638308723276,3.7984875414623662,1.9264564862488582,2,1.0748619471646568,0.9121868213263815,0.7495116954881063,0.16267512583827526,2.134356682630404,13,15.038291372631408,180.4594964715769,15,658.2619797936475,254.60661601132205,75.38251868923436,138.69616884865218,0,0.0,0.0,0,False,0,0,1,1750838502827.0,1750838502827.0,1750838502827.0,1,0,0.0,0,1.5941746938307806,126.32487876727458,7.0,0,7,1.0,True,1869,828.0867410661576,234.31118370507812,16,828.0867410661576,234.31118370507812,126.32487876727458,126.32487876727458,126.32487876727458,
11,0.4,0,1,1750838541882.0,1750838541882.0,1750838541882.0,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,False,15,10,11,1750838544823.0,1750838543414.7273,1750838542029.0,0,0,0.0,0,,0.0,0.0,0,0,,False,5,34.939708265714444,2.777844239041377,5,34.939708265714444,2.777844239041377,0.0,0.0,0.0,1.4654779406899259
11,0.4,0,1,1750838541882.0,1750838541882.0,1750838541882.0,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,False,15,10,11,1750838544823.0,1750838543414.7273,1750838542029.0,0,0,0.0,0,,0.0,0.0,0,0,,False,5,34.939708265714444,2.777844239041377,5,34.939708265714444,2.777844239041377,0.0,0.0,0.0,1.4654779406899259
13,0.5,0,1,1750839737966.0,1750839737966.0,1750839737966.0,,1,0.1,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,2,109.0,109.0,1,58.553592244249806,58.553592244249806,58.553592244249806,0.0,0,0.0,0.0,0,False,11,10,11,1750839739593.0,1750839738794.3635,1750839737983.0,0,0,0.0,0,,58.553592244249806,109.0,109,0,,False,13,87.68172230668355,37.21958369198654,13,87.68172230668355,37.21958369198654,58.553592244249806,58.553592244249806,58.553592244249806,1.5235399297245769
3,0.5,0,1,1750841387486.0,1750841387486.0,1750841387486.0,,1,0.1,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,2,109.0,109.0,1,296.993531491632,296.993531491632,296.993531491632,0.0,0,0.0,0.0,0,False,1,0,1,1750841387513.0,1750841387513.0,1750841387513.0,0,0,0.0,0,,296.993531491632,109.0,109,0,,False,10,267.481688184879,340.7669810209175,10,267.481688184879,340.7669810209175,296.993531491632,296.993531491632,296.993531491632,
5,0.5,1,2,1750841387880.0,1750841387683.0,1750841387486.0,,1,0.1,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,2,109.0,109.0,1,296.993531491632,296.993531491632,296.993531491632,0.0,0,0.0,0.0,0,False,2,1,2,1750841387898.0,1750841387705.5,1750841387513.0,0,0,0.0,0,,296.993531491632,109.0,109,0,,False,10,267.481688184879,340.7669810209175,10,267.481688184879,340.7669810209175,296.993531491632,296.993531491632,296.993531491632,
7,0.5,2,3,1750841388232.0,1750841387866.0,1750841387486.0,,1,0.1,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,2,109.0,109.0,1,296.993531491632,296.993531491632,296.993531491632,0.0,0,0.0,0.0,0,False,3,2,3,1750841388250.0,1750841387887.0,1750841387513.0,0,0,0.0,0,,296.993531491632,109.0,109,0,,False,10,267.481688184879,340.7669810209175,10,267.481688184879,340.7669810209175,296.993531491632,296.993531491632,296.993531491632,
9,0.5,3,4,1750841388574.0,1750841388043.0,1750841387486.0,,1,0.1,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,2,109.0,109.0,1,296.993531491632,296.993531491632,296.993531491632,0.0,0,0.0,0.0,0,False,4,3,4,1750841388592.0,1750841388063.25,1750841387513.0,0,0,0.0,0,,296.993531491632,109.0,109,0,,False,10,267.481688184879,340.7669810209175,10,267.481688184879,340.7669810209175,296.993531491632,296.993531491632,296.993531491632,0.6933725694835963
11,0.5,4,5,1750841388932.0,1750841388220.8,1750841387486.0,,1,0.1,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,2,109.0,109.0,1,296.993531491632,296.993531491632,296.993531491632,0.0,0,0.0,0.0,0,False,5,4,5,1750841388948.0,1750841388240.2,1750841387513.0,0,0,0.0,0,,296.993531491632,109.0,109,0,,False,10,267.481688184879,340.7669810209175,10,267.481688184879,340.7669810209175,296.993531491632,296.993531491632,296.993531491632,1.0989631925209389
13,0.5,5,6,1750841389264.0,1750841388394.6667,1750841387486.0,,1,0.1,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,2,109.0,109.0,1,296.993531491632,296.993531491632,296.993531491632,0.0,0,0.0,0.0,0,False,6,5,6,1750841389282.0,1750841388413.8333,1750841387513.0,0,0,0.0,0,,296.993531491632,109.0,109,0,,False,10,267.481688184879,340.7669810209175,10,267.481688184879,340.7669810209175,296.993531491632,296.993531491632,296.993531491632,1.3865683240602074
15,0.5,6,7,1750841389633.0,1750841388571.5715,1750841387486.0,,1,0.1,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,2,109.0,109.0,1,296.993531491632,296.993531491632,296.993531491632,0.0,0,0.0,0.0,0,False,7,6,7,1750841389649.0,1750841388590.2856,1750841387513.0,0,0,0.0,0,,296.993531491632,109.0,109,0,,False,10,267.481688184879,340.7669810209175,10,267.481688184879,340.7669810209175,296.993531491632,296.993531491632,296.993531491632,1.6097163007916762
17,0.5,7,8,1750841390034.0,1750841388754.375,1750841387486.0,,1,0.1,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,2,109.0,109.0,1,296.993531491632,296.993531491632,296.993531491632,0.0,0,0.0,0.0,0,False,8,7,8,1750841390051.0,1750841388772.875,1750841387513.0,0,0,0.0,0,,296.993531491632,109.0,109,0,,False,10,267.481688184879,340.7669810209175,10,267.481688184879,340.7669810209175,296.993531491632,296.993531491632,296.993531491632,1.5609938913378314
19,0.5,8,9,1750841390325.0,1750841388928.889,1750841387486.0,,1,0.1,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,2,109.0,109.0,1,296.993531491632,296.993531491632,296.993531491632,0.0,0,0.0,0.0,0,False,9,8,9,1750841390346.0,1750841388947.6667,1750841387513.0,0,0,0.0,0,,296.993531491632,109.0,109,0,,False,10,267.481688184879,340.7669810209175,10,267.481688184879,340.7669810209175,296.993531491632,296.993531491632,296.993531491632,1.5503789526416223
21,0.5,9,10,1750841390654.0,1750841389101.4,1750841387486.0,,1,0.1,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,2,109.0,109.0,1,296.993531491632,296.993531491632,296.993531491632,0.0,0,0.0,0.0,0,False,10,9,10,1750841390671.0,1750841389120.0,1750841387513.0,0,0,0.0,0,,296.993531491632,109.0,109,0,,False,10,267.481688184879,340.7669810209175,10,267.481688184879,340.7669810209175,296.993531491632,296.993531491632,296.993531491632,1.494740334001718
23,0.5,10,11,1750841391010.0,1750841389274.9092,1750841387486.0,,1,0.1,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,2,109.0,109.0,1,296.993531491632,296.993531491632,296.993531491632,0.0,0,0.0,0.0,0,False,11,10,11,1750841391030.0,1750841389293.6365,1750841387513.0,0,0,0.0,0,,296.993531491632,109.0,109,0,,False,10,267.481688184879,340.7669810209175,10,267.481688184879,340.7669810209175,296.993531491632,296.993531491632,296.993531491632,1.4276445934510367
163,0.5,1,2,1750841458193.0,1750841455845.0,1750841453497.0,,14,19.617359872142696,9.288974072339997,6.529103208844534,3,2.5744884459278174,1.5022032365915905,0.3839620858835683,0.8948688525598609,2.1884515716307833,15,29.624134508130442,414.7378831138262,14,1037.744097952225,522.3672596171646,35.540718807287064,308.5851931347345,0,0.0,0.0,0,False,9,8,9,1750841456767.0,1750841455526.6667,1750841454530.0,1,0,0.0,0,1.1786908938275762,233.59052290467184,12.041594578792296,1,12,1.0,False,0,,,0,0.0,0.0,233.59052290467184,233.59052290467184,233.59052290467184,1.2843071416940632
